id,manufacturer,model,external_id,name,year_from,year_to,status
1689,JAGUAR,XK 8,1577,XK 8 Convertible (X100) 3.1996-12.2006,3.1996,12.2006,completed
1690,JAGUAR,XK 8,1576,XK 8 Coupe (X100) 3.1996-12.2006,3.1996,12.2006,completed
1691,JEEP,AVENGER,43848,AVENGER (J2) 12.2022,12.2022,,completed
1692,JEEP,CHEROKEE,11738,CHEROKEE (KL) 6.2013,6.2013,,completed
1693,JEEP,CHEROKEE,41690,CHEROKEE VAN (KL) 6.2013,6.2013,,completed
1694,JEEP,CHEROKEE,8075,CHEROKEE (KK) 9.2007,9.2007,,completed
1695,JEEP,CHEROKEE,4823,CHEROKEE (KJ) 3.2001-1.2008,3.2001,1.2008,completed
1696,JEEP,CHEROKEE,4242,CHEROKEE (XJ) 9.1983-9.2001,9.1983,9.2001,completed
1697,JEEP,CHEROKEE,6383,CHEROKEE (SJ) 9.1973-9.1986,9.1973,9.1986,completed
1698,JEEP,CJ5 - CJ8,4591,CJ5 - CJ8 1.1966-12.1987,1.1966,12.1987,completed
1699,JEEP,COMMANDER,5486,"COMMANDER (XK, XH) 9.2005-12.2010",9.2005,12.2010,completed
1700,JEEP,COMPASS,37718,"COMPASS (MP, M6, MV, M7) 1.2016",1.2016,,completed
1701,JEEP,COMPASS,5605,COMPASS (MK49) 8.2006,8.2006,,completed
1702,JEEP,GLADIATOR,39785,GLADIATOR Pickup (JT_) 4.2019,4.2019,,completed
1703,JEEP,GRAND CHEROKEE,44145,GRAND CHEROKEE V (WL) 5.2021,5.2021,,completed
1704,JEEP,GRAND CHEROKEE,9072,"GRAND CHEROKEE IV (WK, WK2) 6.2010",6.2010,,completed
1705,JEEP,GRAND CHEROKEE,41693,GRAND CHEROKEE VAN (WK2) 6.2010,6.2010,,completed
1706,JEEP,GRAND CHEROKEE,5438,"GRAND CHEROKEE III (WH, WK) 10.2004-12.2011",10.2004,12.2011,completed
1707,JEEP,GRAND CHEROKEE,4244,"GRAND CHEROKEE II (WJ, WG) 9.1998-9.2005",9.1998,9.2005,completed
1708,JEEP,GRAND CHEROKEE,4243,"GRAND CHEROKEE I (ZJ, ZG) 9.1991-4.1999",9.1991,4.1999,completed
1709,JEEP,GRAND CHEROKEE L,42496,GRAND CHEROKEE L V (WL) 5.2021,5.2021,,completed
1710,JEEP,GRAND WAGONEER,32246,GRAND WAGONEER Closed Off-Road Vehicle (XJ) 9.1983-12.1993,9.1983,12.1993,completed
1711,JEEP,PATRIOT,6740,PATRIOT (MK74) 2.2007-12.2017,2.2007,12.2017,completed
1712,JEEP,RENEGADE,13019,"RENEGADE SUV (BU, B1, BV) 7.2014",7.2014,,completed
1713,JEEP,RENEGADE,41694,"RENEGADE VAN (BU, B1) 7.2014",7.2014,,completed
1714,JEEP,WRANGLER,38535,WRANGLER IV (JL) 11.2017,11.2017,,completed
1715,JEEP,WRANGLER,7574,WRANGLER III (JK) 6.2006,6.2006,,completed
1716,JEEP,WRANGLER,4241,WRANGLER II (TJ) 8.1996-12.2008,8.1996,12.2008,completed
1717,JEEP,WRANGLER,4240,"WRANGLER I (YJ, SJ_) 8.1986-8.1996",8.1986,8.1996,completed
1718,KIA,BESTA,4025,BESTA Van 1.1993-12.2005,1.1993,12.2005,completed
1719,KIA,CARENS,11139,CARENS IV 1.2013,1.2013,,completed
1720,KIA,CARENS,5602,CARENS III MPV (UN) 5.2006-12.2013,5.2006,12.2013,completed
1721,KIA,CARENS,4739,"CARENS I MPV (FC, FJ) 9.1998-5.2007",9.1998,5.2007,completed
1722,KIA,CEE'D,10750,CEE'D Sportswagon (JD) 9.2012-7.2018,9.2012,7.2018,completed
1723,KIA,CEE'D,38387,CEE'D Combi Van (JD) 7.2012-7.2018,7.2012,7.2018,completed
1724,KIA,CEE'D,10192,CEE'D (JD) 5.2012-7.2018,5.2012,7.2018,completed
1725,KIA,CEE'D,6234,CEE'D SW (ED) 7.2007-12.2012,7.2007,12.2012,completed
1726,KIA,CEE'D,5626,CEE'D Hatchback (ED) 12.2006-12.2012,12.2006,12.2012,completed
1727,KIA,CEED,38795,CEED (CD) 3.2018,3.2018,,completed
1728,KIA,CEED,39659,CEED Combi Van (CD) 3.2018,3.2018,,completed
1729,KIA,CEED,39658,CEED Hatchback Van (CD) 3.2018,3.2018,,completed
1730,KIA,CEED,38897,CEED Sportswagon (CD) 3.2018,3.2018,,completed
1731,KIA,CERATO,38784,"CERATO IV Saloon (BD, BDM) 2.2018",2.2018,,completed
1732,KIA,CERATO,5115,CERATO I Saloon (LD) 4.2004-12.2011,4.2004,12.2011,completed
1733,KIA,CERATO,5116,CERATO I Hatchback (LD) 3.2004-12.2010,3.2004,12.2010,completed
1734,KIA,CERES,7821,CERES 2.1990-2.2000,2.1990,2.2000,completed
1735,KIA,CLARUS,3951,CLARUS Estate (GC) 6.1997-10.2000,6.1997,10.2000,completed
1736,KIA,CLARUS,1580,CLARUS (K9A) 10.1995-11.2001,10.1995,11.2001,completed
1737,KIA,EV3,45805,EV3 (SV1) 5.2024,5.2024,,completed
1738,KIA,EV5,45328,EV5 (OV_) 3.2024,3.2024,,completed
1739,KIA,EV6,42466,EV6 (CV) 7.2021,7.2021,,completed
1740,KIA,EV9,44467,EV9 (MV) 6.2023,6.2023,,completed
1741,KIA,JOICE,4598,JOICE (MTE1P) 2.2000-9.2003,2.2000,9.2003,completed
1742,KIA,K2500,5129,K2500 Platform/Chassis (SD) 6.2001,6.2001,,completed
1743,KIA,K2700,5495,K2700 (SD) 10.1999,10.1999,,completed
1744,KIA,K8,42612,K8 (GL3) 3.2021,3.2021,,completed
1745,KIA,K9,38604,K9 II (RJ) 3.2018,3.2018,,completed
1746,KIA,MAGENTIS,5494,MAGENTIS II (MG) 10.2005-4.2011,10.2005,4.2011,completed
1747,KIA,MAGENTIS,4792,"MAGENTIS I (GD, MS) 5.2001-4.2007",5.2001,4.2007,completed
1748,KIA,NIRO,43593,NIRO II (SG2) 1.2022,1.2022,,completed
1749,KIA,NIRO,36798,NIRO I (DE) 9.2016-8.2022,9.2016,8.2022,completed
1750,KIA,OPIRUS,4986,OPIRUS (GH) 6.2003-10.2012,6.2003,10.2012,completed
1751,KIA,OPTIMA,36968,OPTIMA Sportswagon (JF) 9.2016-12.2019,9.2016,12.2019,completed
1752,KIA,OPTIMA,14969,OPTIMA (JF) 9.2015,9.2015,,completed
1753,KIA,OPTIMA,10163,OPTIMA (FSGDS6B) 1.2010-4.2017,1.2010,4.2017,completed
1754,KIA,PICANTO,37886,PICANTO III (JA) 3.2017,3.2017,,completed
1755,KIA,PICANTO,9134,PICANTO II (TA) 5.2011-4.2018,5.2011,4.2018,completed
1756,KIA,PICANTO,5128,PICANTO I (SA) 4.2004-5.2012,4.2004,5.2012,completed
1757,KIA,PREGIO,4144,PREGIO Van (TB) 10.1997,10.1997,,completed
1758,KIA,PRIDE,4348,PRIDE Estate 8.1998-5.2001,8.1998,5.2001,completed
1759,KIA,PRIDE,1547,PRIDE (DA) 1.1990-12.2011,1.1990,12.2011,completed
1760,KIA,PRIDE Van,9838,PRIDE Van (DA) 4.1992-6.1999,4.1992,6.1999,completed
1761,KIA,PRO CEE'D,10751,PRO CEE'D (JD) 3.2013-7.2018,3.2013,7.2018,completed
1762,KIA,PRO CEE'D,39131,PRO CEE'D Hatchback Van (JD) 3.2012-7.2018,3.2012,7.2018,completed
1763,KIA,PRO CEE'D,6449,PRO CEE'D (ED) 2.2008-2.2013,2.2008,2.2013,completed
1764,KIA,PROCEED,39253,PROCEED (CD) 10.2018,10.2018,,completed
1765,KIA,PROCEED,40994,PROCEED Combi Van (CD) 10.2018,10.2018,,completed
1766,KIA,RETONA,4595,RETONA Closed Off-Road Vehicle (FK) 6.1999-12.2001,6.1999,12.2001,completed
1767,KIA,RIO,38135,"RIO IV Saloon (SC, FB) 7.2017",7.2017,,completed
1768,KIA,RIO,37619,"RIO IV (YB, SC, FB) 1.2017",1.2017,,completed
1769,KIA,RIO,9697,RIO III (UB) 9.2011-12.2017,9.2011,12.2017,completed
1770,KIA,RIO,10575,RIO III Saloon (UB) 9.2010-12.2017,9.2010,12.2017,completed
1771,KIA,RIO,5436,RIO II (JB) 3.2005-12.2011,3.2005,12.2011,completed
1772,KIA,RIO,5435,RIO II Saloon (JB) 3.2005-12.2011,3.2005,12.2011,completed
1773,KIA,RIO,4645,RIO I Hatchback (DC) 7.2000-4.2006,7.2000,4.2006,completed
1774,KIA,RIO,4750,RIO I Saloon (DC_) 7.2000-4.2006,7.2000,4.2006,completed
1775,KIA,ROADSTER,4352,ROADSTER (DB63) 8.1999,8.1999,,completed
1776,KIA,SEDONA,5604,SEDONA Mk II (VQ) 9.2005-6.2015,9.2005,6.2015,completed
1777,KIA,SEDONA,4844,SEDONA Mk II (GQ) 1.1999-9.2007,1.1999,9.2007,completed
1778,KIA,SEDONA,4349,"SEDONA I (UP, FL) 6.1998-10.2001",6.1998,10.2001,completed
1779,KIA,SELTOS,39879,"SELTOS (SP2, SP2I) 8.2019",8.2019,,completed
1780,KIA,SEPHIA,1581,SEPHIA (FA) 1.1995-10.1997,1.1995,10.1997,completed
1781,KIA,SEPHIA,1301,SEPHIA Saloon (FA) 1.1992-9.2001,1.1992,9.2001,completed
1782,KIA,SHUMA,4794,SHUMA II (FB) 5.2001-12.2007,5.2001,12.2007,completed
1783,KIA,SHUMA,4793,SHUMA II Saloon (FB) 5.2001-5.2004,5.2001,5.2004,completed
1784,KIA,SHUMA,3565,SHUMA I (FB) 9.1996-2.2002,9.1996,2.2002,completed
1785,KIA,SHUMA,3564,SHUMA Saloon (FB) 3.1996-10.2001,3.1996,10.2001,completed
1786,KIA,SORENTO,40546,"SORENTO IV (MQ4, MQ4A) 3.2020",3.2020,,completed
1787,KIA,SORENTO,13620,SORENTO III (UM) 1.2015-2.2023,1.2015,2.2023,completed
1788,KIA,SORENTO,8258,SORENTO II (XM) 9.2009-4.2016,9.2009,4.2016,completed
1789,KIA,SORENTO,41630,SORENTO II SUV Van (XM) 6.2009-12.2015,6.2009,12.2015,completed
1790,KIA,SORENTO,4938,SORENTO I (JC) 8.2002-12.2011,8.2002,12.2011,completed
1791,KIA,SORENTO,41741,SORENTO I VAN (JC) 8.2002-12.2011,8.2002,12.2011,completed
1792,KIA,SOUL,40903,SOUL III Cargo (SK3) 6.2020,6.2020,,completed
1793,KIA,SOUL,39316,SOUL III (SK3) 1.2019,1.2019,,completed
1794,KIA,SOUL,12796,SOUL II (PS) 2.2014-4.2019,2.2014,4.2019,completed
1795,KIA,SOUL,7593,SOUL I (AM) 1.2009-12.2014,1.2009,12.2014,completed
1796,KIA,SPORTAGE,42553,SPORTAGE V (NQ5) 9.2021,9.2021,,completed
1797,KIA,SPORTAGE,36216,"SPORTAGE IV (QL, QLE) 1.2015-10.2022",1.2015,10.2022,completed
1798,KIA,SPORTAGE,8751,SPORTAGE III (SL) 9.2009-7.2017,9.2009,7.2017,completed
1799,KIA,SPORTAGE,5394,"SPORTAGE II (JE_, KM_) 9.2004-5.2011",9.2004,5.2011,completed
1800,KIA,SPORTAGE,41700,SPORTAGE II VAN (KM_) 9.2004,9.2004,,completed
1801,KIA,SPORTAGE,1302,SPORTAGE SUV (K00) 4.1994-4.2005,4.1994,4.2005,completed
1802,KIA,STINGER,38141,STINGER (CK) 6.2017,6.2017,,completed
1803,KIA,STINGER,39662,STINGER Hatchback Van (CK) 6.2017,6.2017,,completed
1804,KIA,STONIC,38189,STONIC (YB) 7.2017,7.2017,,completed
1805,KIA,STONIC,39661,STONIC Hatchback Van (YB) 7.2017,7.2017,,completed
1806,KIA,VENGA,8257,VENGA (YN) 2.2010-3.2019,2.2010,3.2019,completed
1807,KIA,XCEED,39864,XCEED (CD) 6.2019,6.2019,,completed
1808,LAND ROVER,110/127,43639,110/127 Pick-up (LDH) 6.1984-12.1990,6.1984,12.1990,completed
1809,LAND ROVER,110/127,4674,110/127 (LDH) 9.1983-12.1990,9.1983,12.1990,completed
1810,LAND ROVER,80,40998,80 MK I Closed Off-Road Vehicle 1.1948-12.1953,1.1948,12.1953,completed
1811,LAND ROVER,80,41015,80 MK I Open Off-Road Vehicle 1.1948-12.1953,1.1948,12.1953,completed
1812,LAND ROVER,86/107,41000,86/107 MK I Closed Off-Road Vehicle 1.1954-12.1958,1.1954,12.1958,completed
1813,LAND ROVER,86/107,41014,86/107 MK I Open Off-Road Vehicle 1.1954-12.1958,1.1954,12.1958,completed
1814,LAND ROVER,88/109,41004,88/109 MK III Closed Off-Road Vehicle 11.1971-12.1986,11.1971,12.1986,completed
1815,LAND ROVER,88/109,41012,88/109 MK III Open Off-Road Vehicle 11.1971-12.1986,11.1971,12.1986,completed
1816,LAND ROVER,88/109,41003,88/109 MK IIA Closed Off-Road Vehicle 12.1961-10.1971,12.1961,10.1971,completed
1817,LAND ROVER,88/109,41011,88/109 MK IIA Open Off-Road Vehicle 12.1961-10.1971,12.1961,10.1971,completed
1818,LAND ROVER,88/109,41002,88/109 MK II Closed Off-Road Vehicle 9.1958-11.1961,9.1958,11.1961,completed
1819,LAND ROVER,88/109,41010,88/109 MK II Open Off-Road Vehicle 9.1958-11.1961,9.1958,11.1961,completed
1820,LAND ROVER,88/109,41001,88/109 MK I Closed Off-Road Vehicle 7.1956-8.1958,7.1956,8.1958,completed
1821,LAND ROVER,88/109,41009,88/109 MK I Open Off-Road Vehicle 7.1956-8.1958,7.1956,8.1958,completed
1822,LAND ROVER,90,38852,90 I (LDV) 1.1984-8.1990,1.1984,8.1990,completed
1823,LAND ROVER,DEFENDER,40590,DEFENDER Van (L663) 2.2020,2.2020,,completed
1824,LAND ROVER,DEFENDER,40000,DEFENDER Station Wagon (L663) 9.2019,9.2019,,completed
1825,LAND ROVER,DEFENDER,5034,DEFENDER Pick Up (L316) 1.1994-10.2017,1.1994,10.2017,completed
1826,LAND ROVER,DEFENDER,10595,DEFENDER Platform/Chassis (L316) 9.1990-2.2016,9.1990,2.2016,completed
1827,LAND ROVER,DEFENDER,4672,DEFENDER Cabrio (L316) 8.1990-2.2016,8.1990,2.2016,completed
1828,LAND ROVER,DEFENDER,4673,"DEFENDER Station Wagon (L316, L315) 5.1990-10.2017",5.1990,10.2017,completed
1829,LAND ROVER,DISCOVERY,37152,DISCOVERY V (L462) 9.2016,9.2016,,completed
1830,LAND ROVER,DISCOVERY,41615,DISCOVERY V VAN (L462) 9.2016,9.2016,,completed
1831,LAND ROVER,DISCOVERY,9015,DISCOVERY IV (L319) 9.2009-12.2018,9.2009,12.2018,completed
1832,LAND ROVER,DISCOVERY,38785,DISCOVERY IV VAN (L319) 9.2009-12.2017,9.2009,12.2017,completed
1833,LAND ROVER,DISCOVERY,38732,DISCOVERY III VAN (L319) 1.2007-7.2009,1.2007,7.2009,completed
1834,LAND ROVER,DISCOVERY,5160,DISCOVERY III (L319) 7.2004-9.2009,7.2004,9.2009,completed
1835,LAND ROVER,DISCOVERY,4670,DISCOVERY II (L318) 10.1998-8.2004,10.1998,8.2004,completed
1836,LAND ROVER,DISCOVERY,4671,DISCOVERY I (LJ) 6.1989-12.1998,6.1989,12.1998,completed
1837,LAND ROVER,DISCOVERY SPORT,13104,DISCOVERY SPORT (L550) 9.2014,9.2014,,completed
1838,LAND ROVER,FREELANDER,4678,FREELANDER I (L314) 2.1998-10.2006,2.1998,10.2006,completed
1839,LAND ROVER,FREELANDER,4677,FREELANDER I Soft Top (L314) 2.1998-10.2006,2.1998,10.2006,completed
1840,LAND ROVER,FREELANDER 2,5603,FREELANDER 2 (L359) 10.2006-12.2015,10.2006,12.2015,completed
1841,LAND ROVER,FREELANDER 2,38786,FREELANDER 2 VAN (L359) 10.2006-10.2014,10.2006,10.2014,completed
1842,LAND ROVER,RANGE ROVER,42537,RANGE ROVER V (L460) 10.2021,10.2021,,completed
1843,LAND ROVER,RANGE ROVER,10810,RANGE ROVER IV (L405) 8.2012-9.2021,8.2012,9.2021,completed
1844,LAND ROVER,RANGE ROVER,4869,RANGE ROVER III (L322) 3.2002-12.2012,3.2002,12.2012,completed
1845,LAND ROVER,RANGE ROVER,4668,RANGE ROVER II (P38A) 7.1994-3.2002,7.1994,3.2002,completed
1846,LAND ROVER,RANGE ROVER,4669,RANGE ROVER I 10.1969-4.1996,10.1969,4.1996,completed
1847,LAND ROVER,RANGE ROVER EVOQUE,39216,RANGE ROVER EVOQUE (L551) 12.2018,12.2018,,completed
1848,LAND ROVER,RANGE ROVER EVOQUE,14820,RANGE ROVER EVOQUE Convertible (L538) 11.2015-12.2019,11.2015,12.2019,completed
1849,LAND ROVER,RANGE ROVER EVOQUE,9576,RANGE ROVER EVOQUE (L538) 6.2011-12.2019,6.2011,12.2019,completed
1850,LAND ROVER,RANGE ROVER EVOQUE,41657,RANGE ROVER EVOQUE VAN (L538) 6.2011-12.2019,6.2011,12.2019,completed
1851,LAND ROVER,RANGE ROVER SPORT,42925,RANGE ROVER SPORT III (L461) 4.2022,4.2022,,completed
1852,LAND ROVER,RANGE ROVER SPORT,11229,RANGE ROVER SPORT II (L494) 4.2013-3.2022,4.2013,3.2022,completed
1853,LAND ROVER,RANGE ROVER SPORT,5437,RANGE ROVER SPORT I (L320) 2.2005-3.2013,2.2005,3.2013,completed
1854,LAND ROVER,RANGE ROVER VELAR,37713,RANGE ROVER VELAR (L560) 3.2017,3.2017,,completed
1855,LEXUS,CT,9014,CT (ZWA10_) 12.2010,12.2010,,completed
1856,LEXUS,ES,39145,"ES (_Z10_, _A10_, _H10_) 7.2018",7.2018,,completed
1857,LEXUS,ES,11183,ES (_V6_) 6.2012-6.2018,6.2012,6.2018,completed
1858,LEXUS,ES,5812,"ES (MCV_, VZV_) 8.1996-6.2008",8.1996,6.2008,completed
1859,LEXUS,ES,4245,"ES (VCV10_, VZV21_) 9.1989-12.1997",9.1989,12.1997,completed
1860,LEXUS,GS,10095,GS (_L1_) 8.2011,8.2011,,completed
1861,LEXUS,GS,5433,GS (_S19_) 1.2005-12.2012,1.2005,12.2012,completed
1862,LEXUS,GS,4690,GS (_S16_) 8.1997-12.2004,8.1997,12.2004,completed
1863,LEXUS,GS,4246,GS (JZS147_) 1.1993-8.1997,1.1993,8.1997,completed
1864,LEXUS,IS,11227,IS III (_E3_) 4.2013,4.2013,,completed
1865,LEXUS,IS,5465,IS II (_E2_) 8.2005-4.2013,8.2005,4.2013,completed
1866,LEXUS,IS,4839,IS SportCross (_E1_) 10.2001-10.2005,10.2001,10.2005,completed
1867,LEXUS,IS,4247,IS I (_E1_) 4.1999-7.2005,4.1999,7.2005,completed
1868,LEXUS,IS C,8175,IS C (GSE2_) 4.2009,4.2009,,completed
1869,LEXUS,LBX,44795,"LBX (_AYH1_, _AYA1_) 9.2023",9.2023,,completed
1870,LEXUS,LC,42135,LC Convertible (_Z10_) 7.2020,7.2020,,completed
1871,LEXUS,LC,37348,LC Coupe (_Z10_) 11.2016,11.2016,,completed
1872,LEXUS,LFA,8961,LFA (LFA10_) 12.2010-11.2012,12.2010,11.2012,completed
1873,LEXUS,LM,44999,LM (_H1_) 2.2023,2.2023,,completed
1874,LEXUS,LS,38365,LS (_F5_) 10.2017,10.2017,,completed
1875,LEXUS,LS,6742,LS (_F4_) 4.2006,4.2006,,completed
1876,LEXUS,LS,4738,LS (_F3_) 8.2000-8.2006,8.2000,8.2006,completed
1877,LEXUS,LS,4691,LS (_F2_) 10.1994-12.2000,10.1994,12.2000,completed
1878,LEXUS,LS,4248,LS (_F1_) 9.1989-12.1995,9.1989,12.1995,completed
1879,LEXUS,LX,9078,LX (UZJ100) 9.1997-12.2008,9.1997,12.2008,completed
1880,LEXUS,NX,42515,"NX II (_A2_, _H2_) 9.2021",9.2021,,completed
1881,LEXUS,NX,12998,NX (_Z1_) 7.2014,7.2014,,completed
1882,LEXUS,RC,11956,RC (_C1_) 8.2014,8.2014,,completed
1883,LEXUS,RX,43525,"RX (_LA1_, _LH1_) 6.2022",6.2022,,completed
1884,LEXUS,RX,14797,RX (_L2_) 10.2015,10.2015,,completed
1885,LEXUS,RX,8136,RX (_L1_) 12.2008-12.2015,12.2008,12.2015,completed
1886,LEXUS,RX,5001,RX (_U3_) 2.2003-12.2008,2.2003,12.2008,completed
1887,LEXUS,RX,4347,RX (MCU15) 1.1998-5.2003,1.1998,5.2003,completed
1888,LEXUS,RZ,43972,RZ (_BM1_) 1.2023,1.2023,,completed
1889,LEXUS,SC,4765,SC Convertible (UZZ40_) 1.2001-7.2010,1.2001,7.2010,completed
1890,LEXUS,UX,39223,"UX (_AA1_, _AH1_, _MA1_) 10.2018",10.2018,,completed
1891,MAZDA,1000,4026,1000 (FA3) 1.1975-1.1977,1.1975,1.1977,completed
1892,MAZDA,121,1510,"121 III (JASM, JBSM) 3.1996-4.2003",3.1996,4.2003,completed
1893,MAZDA,121,92,121 II (DB) 11.1990-5.1997,11.1990,5.1997,completed
1894,MAZDA,121,88,121 I (DA) 3.1987-6.1991,3.1987,6.1991,completed
1895,MAZDA,1300,4027,1300 (FA3) 2.1971-1.1977,2.1971,1.1977,completed
1896,MAZDA,1800,43751,1800 Saloon (SV) 1.1966-12.1973,1.1966,12.1973,completed
1897,MAZDA,2,42729,2 Hatchback (KB) 3.2022,3.2022,,completed
1898,MAZDA,2,13240,"2 Hatchback (DL, DJ) 8.2014",8.2014,,completed
1899,MAZDA,2,6436,"2 (DE_, DH_) 7.2007-6.2015",7.2007,6.2015,completed
1900,MAZDA,2,4958,2 (DY) 2.2003-6.2007,2.2003,6.2007,completed
1901,MAZDA,3,39275,3 Hatchback (BP) 11.2018,11.2018,,completed
1902,MAZDA,3,39276,3 Saloon (BP_) 11.2018,11.2018,,completed
1903,MAZDA,3,11527,"3 Saloon (BM_, BN_) 9.2013-12.2019",9.2013,12.2019,completed
1904,MAZDA,3,11526,"3 (BM, BN) 7.2013-5.2019",7.2013,5.2019,completed
1905,MAZDA,3,8036,3 (BL) 12.2008-9.2014,12.2008,9.2014,completed
1906,MAZDA,3,8037,3 Saloon (BL) 12.2008-12.2014,12.2008,12.2014,completed
1907,MAZDA,3,5062,3 (BK) 10.2003-12.2009,10.2003,12.2009,completed
1908,MAZDA,3,5063,3 Saloon (BK) 9.1999-12.2009,9.1999,12.2009,completed
1909,MAZDA,323,342,323 III Station Wagon (BW) 1.1986-10.1998,1.1986,10.1998,completed
1910,MAZDA,323,338,323 III Hatchback (BF) 8.1985-7.2004,8.1985,7.2004,completed
1911,MAZDA,323,347,323 III Saloon (BF) 8.1985-7.2004,8.1985,7.2004,completed
1912,MAZDA,323,333,323 II Saloon (BD) 10.1980-10.1989,10.1980,10.1989,completed
1913,MAZDA,323,3461,323 II Hatchback (BD) 6.1980-10.1989,6.1980,10.1989,completed
1914,MAZDA,323,324,323 I Station Wagon (FA) 5.1978-5.1986,5.1978,5.1986,completed
1915,MAZDA,323,320,323 I (FA) 1.1977-11.1982,1.1977,11.1982,completed
1916,MAZDA,323 C,311,323 C V (BA) 8.1994-1.2001,8.1994,1.2001,completed
1917,MAZDA,323 C,356,323 C IV (BG) 6.1989-9.2000,6.1989,9.2000,completed
1918,MAZDA,323 F,3853,323 F VI Hatchback (BJ) 9.1998-7.2004,9.1998,7.2004,completed
1919,MAZDA,323 F,315,323 F V (BA) 7.1994-2.2000,7.1994,2.2000,completed
1920,MAZDA,323 F,352,323 F IV (BG) 4.1987-10.1994,4.1987,10.1994,completed
1921,MAZDA,323 P,3855,323 P V (BA) 10.1996-9.1998,10.1996,9.1998,completed
1922,MAZDA,323 S,3852,323 S VI Saloon (BJ) 5.1998-7.2004,5.1998,7.2004,completed
1923,MAZDA,323 S,365,323 S V (BA) 9.1992-12.2003,9.1992,12.2003,completed
1924,MAZDA,323 S,361,323 S IV (BG) 6.1989-10.1996,6.1989,10.1996,completed
1925,MAZDA,5,9571,5 (CW) 6.2010,6.2010,,completed
1926,MAZDA,5,5410,5 (CR) 2.2005-12.2010,2.2005,12.2010,completed
1927,MAZDA,6,10884,"6 Saloon (GJ, GL) 12.2012",12.2012,,completed
1928,MAZDA,6,10888,"6 Estate (GJ, GL) 8.2012",8.2012,,completed
1929,MAZDA,6,7571,6 Estate (GH) 12.2007-7.2013,12.2007,7.2013,completed
1930,MAZDA,6,6986,6 Hatchback (GH) 8.2007-7.2013,8.2007,7.2013,completed
1931,MAZDA,6,6987,6 Saloon (GH) 8.2007-12.2013,8.2007,12.2013,completed
1932,MAZDA,6,4887,6 Hatchback (GG) 8.2002-12.2008,8.2002,12.2008,completed
1933,MAZDA,6,4886,6 Saloon (GG) 6.2002-12.2008,6.2002,12.2008,completed
1934,MAZDA,6,4888,6 Station Wagon (GY) 1.2002-2.2008,1.2002,2.2008,completed
1935,MAZDA,616,4028,616 (SNA) 9.1969-10.1978,9.1969,10.1978,completed
1936,MAZDA,626,3400,626 V Station Wagon (GW) 1.1998-5.2003,1.1998,5.2003,completed
1937,MAZDA,626,1979,626 V (GF) 5.1997-5.2006,5.1997,5.2006,completed
1938,MAZDA,626,1980,626 V Hatchback (GF) 5.1997-12.2002,5.1997,12.2002,completed
1939,MAZDA,626,491,626 IV (GE) 8.1991-8.1998,8.1991,8.1998,completed
1940,MAZDA,626,525,626 IV Hatchback (GE) 8.1991-8.1998,8.1991,8.1998,completed
1941,MAZDA,626,516,626 III Station Wagon (GV) 9.1987-10.1998,9.1987,10.1998,completed
1942,MAZDA,626,521,626 III (GD) 6.1987-5.1992,6.1987,5.1992,completed
1943,MAZDA,626,508,626 III Coupe (GD) 6.1987-5.1992,6.1987,5.1992,completed
1944,MAZDA,626,3931,626 III Hatchback (GD) 6.1987-5.1992,6.1987,5.1992,completed
1945,MAZDA,626,503,626 II (GC) 11.1982-5.1993,11.1982,5.1993,completed
1946,MAZDA,626,3462,626 II Hatchback (GC) 11.1982-5.1993,11.1982,5.1993,completed
1947,MAZDA,626,8375,626 II Coupe (GC) 9.1982-10.1987,9.1982,10.1987,completed
1948,MAZDA,626,495,626 I (CB) 9.1978-10.1982,9.1978,10.1982,completed
1949,MAZDA,626,37341,626 I Coupe 9.1978-12.1982,9.1978,12.1982,completed
1950,MAZDA,818,37627,818 Coupe 9.1971-12.1978,9.1971,12.1978,completed
1951,MAZDA,818,4029,818 Estate 9.1971-10.1978,9.1971,10.1978,completed
1952,MAZDA,929,188,929 III (HC) 5.1987-8.1991,5.1987,8.1991,completed
1953,MAZDA,929,183,929 II Estate (HV) 1.1983-12.1987,1.1983,12.1987,completed
1954,MAZDA,929,180,929 II (HB) 12.1981-9.1987,12.1981,9.1987,completed
1955,MAZDA,929,177,929 II Coupe (HB) 12.1981-9.1987,12.1981,9.1987,completed
1956,MAZDA,929,173,929 I (LA) 10.1977-7.1986,10.1977,7.1986,completed
1957,MAZDA,929,37342,929 I Estate (LA) 10.1977-12.1988,10.1977,12.1988,completed
1958,MAZDA,B-SERIE,4200,B-SERIE (UN) 11.1998-12.2008,11.1998,12.2008,completed
1959,MAZDA,B-SERIE,8634,B-SERIE Platform/Chassis (UF) 5.1985-10.2001,5.1985,10.2001,completed
1960,MAZDA,B-SERIE,4581,B-SERIE (UF) 1.1985-12.2000,1.1985,12.2000,completed
1961,MAZDA,B-SERIE,4914,B-SERIE (UD) 1.1981-6.1986,1.1981,6.1986,completed
1962,MAZDA,B-SERIE,4913,B-SERIE (PE) 2.1977-1.1982,2.1977,1.1982,completed
1963,MAZDA,BT-50,6246,"BT-50 Pickup (CD, UN) 8.2006-12.2015",8.2006,12.2015,completed
1964,MAZDA,BT-50,8639,"BT-50 Platform/Chassis (CD, UN) 8.2006",8.2006,,completed
1965,MAZDA,CX-3,13892,CX-3 (DK) 1.2015,1.2015,,completed
1966,MAZDA,CX-30,39795,"CX-30 (DM, DT, ED) 4.2019",4.2019,,completed
