id,manufacturer,manufacturer_external_id,external_id,name,status
599,HONDA,45,1717016360,SES,completed
600,HONDA,45,1613846016,SFX,completed
601,HONDA,45,1860595955,SGX,completed
602,HONDA,45,642723404,SH,completed
603,HONDA,45,-2004096153,SHUTTLE,completed
604,HONDA,45,598167497,SILVERWING,completed
605,HONDA,45,1161807104,SJ,completed
606,HONDA,45,483346454,SK,completed
607,HONDA,45,636741628,SL,completed
608,HONDA,45,1225528894,SLR,completed
609,HONDA,45,1780115896,SRX,completed
610,HONDA,45,431384138,ST,completed
611,HONDA,45,-817975210,STEPWGN,completed
612,HONDA,45,1398313079,STREAM,completed
613,HONDA,45,1613187979,SUPER CUB,completed
614,HONDA,45,-822774856,SW-T,completed
615,HONDA,45,-1985662735,SXR,completed
616,HONDA,45,-1229749492,TL,completed
617,HONDA,45,-675616968,VF,completed
618,HONDA,45,859495925,VFR,completed
619,HONDA,45,1965432100,VISION,completed
620,HONDA,45,-31344945,VT,completed
621,HONDA,45,26208662,VTR,completed
622,HONDA,45,1470706680,VTX,completed
623,HONDA,45,759638056,WAVE,completed
624,HONDA,45,1196431560,X-ADV,completed
625,HONDA,45,-1451415060,X8R,completed
626,HONDA,45,-1649177495,XBR,completed
627,HONDA,45,-734551076,XL,completed
628,HONDA,45,680750992,XLR,completed
629,HONDA,45,-1531011609,XLV,completed
630,HONDA,45,1050164246,XR,completed
631,HONDA,45,-1629097992,XRE,completed
632,HONDA,45,11907314,XRV,completed
633,HONDA,45,485544174,Z,completed
634,HONDA,45,500227518,ZB,completed
635,HONDA,45,-2116761256,ZR-V,completed
636,HYUNDAI,183,300747474,ACCENT,completed
637,HYUNDAI,183,1557974284,ATOS,completed
638,HYUNDAI,183,1417128567,AVANTE,completed
639,HYUNDAI,183,-2081116303,BAYON,completed
640,HYUNDAI,183,-1330829296,COUPE,completed
641,HYUNDAI,183,1724395722,ELANTRA,completed
642,HYUNDAI,183,-1406950117,ELANTRA GT,completed
643,HYUNDAI,183,4117560,EQUUS / CENTENNIAL,completed
644,HYUNDAI,183,-862175952,GALLOPER,completed
645,HYUNDAI,183,-203865993,GENESIS,completed
646,HYUNDAI,183,-1368731015,GETZ,completed
647,HYUNDAI,183,-677788252,GRAND i10,completed
648,HYUNDAI,183,-423009705,GRAND I10,completed
649,HYUNDAI,183,-1635079360,GRAND SANTA FÉ,completed
650,HYUNDAI,183,528818866,GRANDEUR,completed
651,HYUNDAI,183,1002628010,H-1,completed
652,HYUNDAI,183,2033804231,H-1 / STAREX,completed
653,HYUNDAI,183,-1041604529,H100,completed
654,HYUNDAI,183,-1301390023,H350,completed
655,HYUNDAI,183,-422801166,HIGHWAY VAN,completed
656,HYUNDAI,183,-485092308,i10,completed
657,HYUNDAI,183,-574472311,i20,completed
658,HYUNDAI,183,-1457541332,i20 ACTIVE,completed
659,HYUNDAI,183,2098244030,i30,completed
660,HYUNDAI,183,110201759,i40,completed
661,HYUNDAI,183,471932119,iLOAD,completed
662,HYUNDAI,183,1209762666,INSTER,completed
663,HYUNDAI,183,-1220346206,IONIQ,completed
664,HYUNDAI,183,-1345718159,IONIQ 5,completed
665,HYUNDAI,183,1097448244,IONIQ 6,completed
666,HYUNDAI,183,-1524362373,ix20,completed
667,HYUNDAI,183,-308167253,ix35,completed
668,HYUNDAI,183,-1754506177,ix55,completed
669,HYUNDAI,183,1692156538,KAUAI,completed
670,HYUNDAI,183,341802653,KONA,completed
671,HYUNDAI,183,2056960575,LANTRA,completed
672,HYUNDAI,183,-727073063,MATRIX,completed
673,HYUNDAI,183,-660080601,MONTANA,completed
674,HYUNDAI,183,811830173,NEXO,completed
675,HYUNDAI,183,1207334236,PONY,completed
676,HYUNDAI,183,1826557931,PONY / EXCEL,completed
677,HYUNDAI,183,1971761072,PORTER,completed
678,HYUNDAI,183,-837312403,S COUPE,completed
679,HYUNDAI,183,-1776522414,SANTA FE,completed
680,HYUNDAI,183,-1345219892,SANTA FÉ,completed
681,HYUNDAI,183,-2005305426,SANTA FE V,completed
682,HYUNDAI,183,-964815176,SANTAMO,completed
683,HYUNDAI,183,-2021210278,SOLARIS,completed
684,HYUNDAI,183,-1577023728,SONATA,completed
685,HYUNDAI,183,-542731942,STARIA,completed
686,HYUNDAI,183,1097488822,STELLAR,completed
687,HYUNDAI,183,1319689854,TERRACAN,completed
688,HYUNDAI,183,1296387701,TIBURON,completed
689,HYUNDAI,183,2068712681,TRAJET,completed
690,HYUNDAI,183,1790994544,TUCSON,completed
691,HYUNDAI,183,-444713179,VELOSTER,completed
692,HYUNDAI,183,-143984406,XG,completed
693,ISUZU,54,-1994951153,ASCENDER,completed
694,ISUZU,54,-786694762,CAMPO,completed
695,ISUZU,54,288084568,D-MAX,completed
696,ISUZU,54,-2064285224,GEMINI,completed
697,ISUZU,54,1046248,IMPULSE,completed
698,ISUZU,54,806417166,KB,completed
699,ISUZU,54,-653806485,MIDI,completed
700,ISUZU,54,354921007,PIAZZA,completed
701,ISUZU,54,-1506128241,TFR/TFS,completed
702,ISUZU,54,1852912735,TROOPER,completed
703,IVECO,55,-1339238167,DAILY,completed
704,IVECO,55,1987075011,MASSIF,completed
705,JAGUAR,56,-452788662,E-PACE,completed
706,JAGUAR,56,-1593183360,E-TYPE,completed
707,JAGUAR,56,-575043569,E-TYPE 2+2,completed
708,JAGUAR,56,1734299360,F-PACE,completed
709,JAGUAR,56,981951279,F-TYPE,completed
710,JAGUAR,56,-1959546318,I-PACE,completed
711,JAGUAR,56,-1293587634,Mk I,completed
712,JAGUAR,56,-241845433,Mk II,completed
713,JAGUAR,56,-165687078,Mk IX,completed
714,JAGUAR,56,-1197559585,Mk VII,completed
715,JAGUAR,56,-1968850170,Mk VIII,completed
716,JAGUAR,56,166148339,Mk X,completed
717,JAGUAR,56,772285398,S-TYPE,completed
718,JAGUAR,56,-551752997,X-TYPE,completed
719,JAGUAR,56,1585163835,XE,completed
720,JAGUAR,56,-1292095093,XF,completed
721,JAGUAR,56,-378891156,XJ,completed
722,JAGUAR,56,-2115000168,XJ220,completed
723,JAGUAR,56,-373035154,XJSC,completed
724,JAGUAR,56,-2081938842,XK,completed
725,JAGUAR,56,298492792,XK 8,completed
726,JEEP,882,1349503666,AVENGER,completed
727,JEEP,882,-581386501,CHEROKEE,completed
728,JEEP,882,-317888216,CJ5 - CJ8,completed
729,JEEP,882,-1098912703,COMMANDER,completed
730,JEEP,882,1913249093,COMPASS,completed
731,JEEP,882,1859669161,GLADIATOR,completed
732,JEEP,882,-1980540813,GRAND CHEROKEE,completed
733,JEEP,882,-122185387,GRAND CHEROKEE L,completed
734,JEEP,882,59378337,GRAND WAGONEER,completed
735,JEEP,882,562956564,PATRIOT,completed
736,JEEP,882,-1481321074,RENEGADE,completed
737,JEEP,882,-1683951350,WRANGLER,completed
738,KIA,184,-1295930960,BESTA,completed
739,KIA,184,-2091991067,CARENS,completed
740,KIA,184,1362589038,CEE'D,completed
741,KIA,184,-1360770779,CEED,completed
742,KIA,184,-991555872,CERATO,completed
743,KIA,184,-1971169337,CERES,completed
744,KIA,184,2095242649,CLARUS,completed
745,KIA,184,777207907,EV3,completed
746,KIA,184,1092419332,EV5,completed
747,KIA,184,1448922828,EV6,completed
748,KIA,184,-440713406,EV9,completed
749,KIA,184,1182487298,JOICE,completed
750,KIA,184,-1604625044,K2500,completed
751,KIA,184,325323490,K2700,completed
752,KIA,184,-667673273,K8,completed
753,KIA,184,1104116279,K9,completed
754,KIA,184,-437992550,MAGENTIS,completed
755,KIA,184,-71567326,NIRO,completed
756,KIA,184,-1324302253,OPIRUS,completed
757,KIA,184,180507663,OPTIMA,completed
758,KIA,184,-215524178,PICANTO,completed
759,KIA,184,-1531321851,PREGIO,completed
760,KIA,184,-1970205081,PRIDE,completed
761,KIA,184,-1170089663,PRIDE Van,completed
762,KIA,184,439500692,PRO CEE'D,completed
763,KIA,184,-82312449,PROCEED,completed
764,KIA,184,162441549,RETONA,completed
765,KIA,184,-1030938729,RIO,completed
766,KIA,184,-1034722407,ROADSTER,completed
767,KIA,184,212446509,SEDONA,completed
768,KIA,184,1509456686,SELTOS,completed
769,KIA,184,-1929380350,SEPHIA,completed
770,KIA,184,-1292452654,SHUMA,completed
771,KIA,184,789207755,SORENTO,completed
772,KIA,184,-147282465,SOUL,completed
773,KIA,184,-253884098,SPORTAGE,completed
774,KIA,184,-1871391341,STINGER,completed
775,KIA,184,-691748966,STONIC,completed
776,KIA,184,1688818837,VENGA,completed
777,KIA,184,-1849916220,XCEED,completed
778,LAND ROVER,1820,-1583695030,110/127,completed
779,LAND ROVER,1820,1911405668,80,completed
780,LAND ROVER,1820,-1511134164,86/107,completed
781,LAND ROVER,1820,36794718,88/109,completed
782,LAND ROVER,1820,-936242665,90,completed
783,LAND ROVER,1820,-2093161205,DEFENDER,completed
784,LAND ROVER,1820,-161149482,DISCOVERY,completed
785,LAND ROVER,1820,927033949,DISCOVERY SPORT,completed
786,LAND ROVER,1820,-1867981498,FREELANDER,completed
787,LAND ROVER,1820,1787576337,FREELANDER 2,completed
788,LAND ROVER,1820,1158648369,RANGE ROVER,completed
789,LAND ROVER,1820,1893714201,RANGE ROVER EVOQUE,completed
790,LAND ROVER,1820,1962222019,RANGE ROVER SPORT,completed
791,LAND ROVER,1820,-1729284810,RANGE ROVER VELAR,completed
792,LEXUS,842,-969892608,CT,completed
793,LEXUS,842,1054803597,ES,completed
794,LEXUS,842,-1857920030,GS,completed
795,LEXUS,842,-1782574543,IS,completed
796,LEXUS,842,-1783935385,IS C,completed
797,LEXUS,842,-1619283497,LBX,completed
798,LEXUS,842,-1009178139,LC,completed
799,LEXUS,842,-1783917793,LFA,completed
800,LEXUS,842,1700679038,LM,completed
801,LEXUS,842,1307496287,LS,completed
802,LEXUS,842,-118105956,LX,completed
803,LEXUS,842,-801048154,NX,completed
804,LEXUS,842,1891034613,RC,completed
805,LEXUS,842,1511753085,RX,completed
806,LEXUS,842,-2083735087,RZ,completed
807,LEXUS,842,898978527,SC,completed
808,LEXUS,842,-704815836,UX,completed
809,MAZDA,72,977356045,1000,completed
810,MAZDA,72,788713425,121,completed
811,MAZDA,72,1477867989,1300,completed
812,MAZDA,72,-1336409966,1800,completed
813,MAZDA,72,-2071414215,2,completed
814,MAZDA,72,1090855613,3,completed
815,MAZDA,72,-216376492,323,completed
816,MAZDA,72,-2052255229,323 C,completed
817,MAZDA,72,-1715475870,323 F,completed
818,MAZDA,72,197231843,323 P,completed
819,MAZDA,72,1516725725,323 S,completed
820,MAZDA,72,1653178838,5,completed
821,MAZDA,72,-1326465357,6,completed
822,MAZDA,72,307944858,616,completed
823,MAZDA,72,1171125193,626,completed
824,MAZDA,72,-1743603796,818,completed
825,MAZDA,72,-174933879,929,completed
826,MAZDA,72,1648834109,B-SERIE,completed
827,MAZDA,72,958040014,BT-50,completed
828,MAZDA,72,-1631207926,CX-3,completed
829,MAZDA,72,-1424982921,CX-30,completed
830,MAZDA,72,1016714866,CX-5,completed
831,MAZDA,72,1214614856,CX-60,completed
832,MAZDA,72,-954510350,CX-7,completed
833,MAZDA,72,-886316910,CX-80,completed
834,MAZDA,72,-1133585599,CX-9,completed
835,MAZDA,72,1608395892,DEMIO,completed
836,MAZDA,72,-2002001172,E,completed
837,MAZDA,72,728005286,MPV,completed
838,MAZDA,72,-1090019893,MX-3,completed
839,MAZDA,72,774523912,MX-30,completed
840,MAZDA,72,1042100806,MX-5,completed
841,MAZDA,72,1744309512,MX-5 RF,completed
842,MAZDA,72,1144908368,MX-6,completed
843,MAZDA,72,900166750,PREMACY,completed
844,MAZDA,72,-662194055,RX-5,completed
845,MAZDA,72,782949869,RX-7,completed
846,MAZDA,72,1658641969,RX-8,completed
847,MAZDA,72,822674395,TRIBUTE,completed
848,MAZDA,72,-641681912,XEDOS 6,completed
849,MAZDA,72,1201010030,XEDOS 9,completed
850,MERCEDES-BENZ,74,-189573901,/8,completed
851,MERCEDES-BENZ,74,1844069890,123,completed
852,MERCEDES-BENZ,74,-1952950681,124,completed
853,MERCEDES-BENZ,74,-2079653099,170,completed
854,MERCEDES-BENZ,74,544590150,190,completed
855,MERCEDES-BENZ,74,1980788916,300,completed
856,MERCEDES-BENZ,74,-1815519932,A-CLASS,completed
857,MERCEDES-BENZ,74,-44518058,AMG GT,completed
858,MERCEDES-BENZ,74,1466635566,B-CLASS,completed
859,MERCEDES-BENZ,74,1469688736,C-CLASS,completed
860,MERCEDES-BENZ,74,757750826,CABRIOLET,completed
861,MERCEDES-BENZ,74,-118021555,CITAN,completed
862,MERCEDES-BENZ,74,1678281935,CLA,completed
863,MERCEDES-BENZ,74,76896470,CLC-CLASS,completed
864,MERCEDES-BENZ,74,891558287,CLE,completed
865,MERCEDES-BENZ,74,-448432829,CLK,completed
866,MERCEDES-BENZ,74,-1903706306,CLS,completed
867,MERCEDES-BENZ,74,-1502351281,COUPE,completed
868,MERCEDES-BENZ,74,-917424982,E-CLASS,completed
869,MERCEDES-BENZ,74,339977529,EQA,completed
870,MERCEDES-BENZ,74,942240848,EQB,completed
871,MERCEDES-BENZ,74,664568422,EQC,completed
872,MERCEDES-BENZ,74,1486134009,EQE,completed
873,MERCEDES-BENZ,74,1552769314,EQS,completed
874,MERCEDES-BENZ,74,1200067261,EQV,completed
875,MERCEDES-BENZ,74,-897892867,G-CLASS,completed
876,MERCEDES-BENZ,74,-782032981,GL-CLASS,completed
877,MERCEDES-BENZ,74,1103836924,GLA,completed
878,MERCEDES-BENZ,74,695550412,GLA-CLASS,completed
879,MERCEDES-BENZ,74,879144411,GLB,completed
880,MERCEDES-BENZ,74,1917584575,GLC,completed
881,MERCEDES-BENZ,74,97648898,GLE,completed
882,MERCEDES-BENZ,74,-1888548317,GLK-CLASS,completed
883,MERCEDES-BENZ,74,-742779429,GLS,completed
884,MERCEDES-BENZ,74,1543594670,GULLWING,completed
885,MERCEDES-BENZ,74,94615663,HECKFLOSSE,completed
886,MERCEDES-BENZ,74,1889496820,HENSCHEL 2-t,completed
887,MERCEDES-BENZ,74,-328263340,M-CLASS,completed
888,MERCEDES-BENZ,74,-1298339918,MARCO POLO,completed
889,MERCEDES-BENZ,74,-1533131798,MB,completed
890,MERCEDES-BENZ,74,1485904312,PAGODE,completed
891,MERCEDES-BENZ,74,-896000533,PONTON,completed
892,MERCEDES-BENZ,74,-703169987,PULLMANN,completed
893,MERCEDES-BENZ,74,1269528155,R-CLASS,completed
894,MERCEDES-BENZ,74,5579404,S-CLASS,completed
895,MERCEDES-BENZ,74,-1352931030,SL,completed
896,MERCEDES-BENZ,74,1332083767,SLC,completed
897,MERCEDES-BENZ,74,-626276700,SLK,completed
898,MERCEDES-BENZ,74,-1577943596,SLR,completed
899,MERCEDES-BENZ,74,-1127483488,SLS AMG,completed
900,MERCEDES-BENZ,74,-811247964,SPRINTER 2-t,completed
901,MERCEDES-BENZ,74,-394610908,SPRINTER 3-t,completed
902,MERCEDES-BENZ,74,100194285,"SPRINTER 3,5-t",completed
903,MERCEDES-BENZ,74,1512920713,SPRINTER 4-t,completed
904,MERCEDES-BENZ,74,1775650333,"SPRINTER 4,6-t",completed
905,MERCEDES-BENZ,74,-1094952876,SPRINTER 5-t,completed
906,MERCEDES-BENZ,74,1937180836,"SPRINTER CLASSIC 3,5-t",completed
907,MERCEDES-BENZ,74,-1953719043,"SPRINTER CLASSIC 4,6-t",completed
908,MERCEDES-BENZ,74,1834524516,T-CLASS,completed
909,MERCEDES-BENZ,74,2054154799,T1,completed
910,MERCEDES-BENZ,74,-1063520745,T1/TN,completed
911,MERCEDES-BENZ,74,-229234335,T2/L,completed
912,MERCEDES-BENZ,74,-1678425124,T2/LN1,completed
913,MERCEDES-BENZ,74,-105521418,V-CLASS,completed
914,MERCEDES-BENZ,74,-501655632,VANEO,completed
915,MERCEDES-BENZ,74,1688547746,VARIO,completed
916,MERCEDES-BENZ,74,1643446739,VIANO,completed
917,MERCEDES-BENZ,74,-2014014171,VITO,completed
918,MERCEDES-BENZ,74,-759408671,VITO / MIXTO,completed
919,MERCEDES-BENZ,74,-2046522854,X-CLASS,completed
920,MG,75,-1130748374,CYBERSTER,completed
921,MG,75,-1818420950,EXPRESS,completed
922,MG,75,-1474455647,MAESTRO,completed
923,MG,75,1562587163,MAGNETTE,completed
924,MG,75,-1832096460,METRO,completed
925,MG,75,340907808,MG 3,completed
926,MG,75,1338228766,MG 4,completed
927,MG,75,1893206149,MG 5,completed
928,MG,75,-1784133947,MG 6,completed
929,MG,75,598325410,MG GS,completed
930,MG,75,-1224066363,MG HS,completed
931,MG,75,-117427502,MG TF,completed
932,MG,75,1853292532,MG X-POWER,completed
933,MG,75,362972978,MG ZR,completed
934,MG,75,1989736760,MG ZS,completed
935,MG,75,493549269,MG ZT,completed
936,MG,75,1250052275,MG ZT-,completed
937,MG,75,1842771363,MGA,completed
938,MG,75,-1598773972,MGB,completed
939,MG,75,-1070173941,MGB GT,completed
940,MG,75,890726446,MGC,completed
941,MG,75,948243229,MGC GT,completed
942,MG,75,596998182,MGF,completed
943,MG,75,854692504,MGR V8,completed
944,MG,75,-1985496235,MGY,completed
945,MG,75,-273473358,MIDGET,completed
946,MG,75,82064989,MONTEGO,completed
947,MINI,1523,-902400464,COUNTRYMAN,completed
948,MINI,1523,-508752332,MINI,completed
949,MINI,1523,-370383967,MINI ACEMAN,completed
950,MINI,1523,-1417698064,MINI CLUBMAN,completed
951,MINI,1523,-990594970,MINI CLUBVAN,completed
952,MINI,1523,785454362,MINI COOPER,completed
953,MINI,1523,-223897703,MINI COUNTRYMAN,completed
954,MINI,1523,353322919,MINI PACEMAN,completed
955,MITSUBISHI,77,-870407396,3000 GT,completed
956,MITSUBISHI,77,-1552919644,ASX,completed
957,MITSUBISHI,77,-990863490,ASX Van,completed
958,MITSUBISHI,77,312413242,CARISMA,completed
959,MITSUBISHI,77,1438841854,COLT,completed
960,MITSUBISHI,77,-950400519,COLT CZC,completed
961,MITSUBISHI,77,-1403002018,CORDIA,completed
962,MITSUBISHI,77,-1005933289,DELICA / SPACE GEAR,completed
963,MITSUBISHI,77,2075696768,ECLIPSE,completed
964,MITSUBISHI,77,806007302,ECLIPSE CROSS,completed
965,MITSUBISHI,77,-1898849578,FTO,completed
966,MITSUBISHI,77,153567971,GALANT,completed
967,MITSUBISHI,77,1487416887,GRANDIS,completed
968,MITSUBISHI,77,-217298839,GTO,completed
969,MITSUBISHI,77,390078519,i,completed
970,MITSUBISHI,77,953357650,L 300,completed
971,MITSUBISHI,77,-256325316,L 300 / DELICA,completed
972,MITSUBISHI,77,979470978,L200,completed
973,MITSUBISHI,77,128341474,L200 / TRITON,completed
974,MITSUBISHI,77,1387621823,L400,completed
975,MITSUBISHI,77,-1934133197,LANCER,completed
976,MITSUBISHI,77,-137654332,LANCER CELESTE,completed
977,MITSUBISHI,77,-1770389182,LANCER F,completed
978,MITSUBISHI,77,-1278647082,MIRAGE,completed
979,MITSUBISHI,77,-1277933760,MIRAGE / SPACE STAR,completed
980,MITSUBISHI,77,1508299685,OUTLANDER,completed
981,MITSUBISHI,77,-1784184128,PAJERO,completed
982,MITSUBISHI,77,530777867,PAJERO JUNIOR,completed
983,MITSUBISHI,77,-1909146704,PAJERO MINI,completed
984,MITSUBISHI,77,-1852545962,PAJERO SPORT,completed
985,MITSUBISHI,77,-186754286,PAJERO/SHOGUN,completed
986,MITSUBISHI,77,-1200739564,PAJERO/SHOGUN CLASSIC,completed
987,MITSUBISHI,77,-1188101648,PROUDIA/DIGNITY,completed
988,MITSUBISHI,77,1024725317,SANTAMO,completed
989,MITSUBISHI,77,70806476,SAPPORO,completed
990,MITSUBISHI,77,-1102935704,SHOGUN PININ,completed
991,MITSUBISHI,77,2090489321,SHOGUN SPORT VAN,completed
992,MITSUBISHI,77,180372264,SIGMA,completed
993,MITSUBISHI,77,-744507283,SPACE RUNNER,completed
994,MITSUBISHI,77,53122248,SPACE STAR,completed
995,MITSUBISHI,77,-849909901,SPACE WAGON,completed
996,MITSUBISHI,77,689961466,STARION,completed
997,MITSUBISHI,77,-1969666903,TREDIA,completed
998,NISSAN,80,2076250762,100NX,completed
999,NISSAN,80,1182640219,200SX,completed
1000,NISSAN,80,-757291847,260Z,completed
1001,NISSAN,80,122660678,"280ZX,ZXT",completed
1002,NISSAN,80,-1713604718,300ZX,completed
1003,NISSAN,80,1877174506,350Z,completed
1004,NISSAN,80,1917074607,370Z,completed
1005,NISSAN,80,-2126449942,ALMERA,completed
1006,NISSAN,80,1692698633,ALMERA TINO,completed
1007,NISSAN,80,1049925021,ALTIMA,completed
1008,NISSAN,80,-30988501,ARIYA,completed
1009,NISSAN,80,726924849,BLUEBIRD,completed
1010,NISSAN,80,156957442,BLUEBIRD (B610),completed
1011,NISSAN,80,1062443436,BLUEBIRD SYLPHY,completed
1012,NISSAN,80,929467131,CABSTAR,completed
1013,NISSAN,80,-1753814741,CABSTAR E,completed
1014,NISSAN,80,1739306360,CEDRIC,completed
1015,NISSAN,80,-342172557,CHERRY,completed
1016,NISSAN,80,-1939374960,CHERRY (E10),completed
1017,NISSAN,80,389190354,CUBE,completed
1018,NISSAN,80,1109572928,DATSUN 100A,completed
1019,NISSAN,80,327626423,DATSUN 120,completed
1020,NISSAN,80,249314621,DATSUN 120Y,completed
1021,NISSAN,80,-1925956876,DATSUN 140J,completed
1022,NISSAN,80,2100591700,DATSUN 140Y,completed
1023,NISSAN,80,-294694463,DATSUN 160J,completed
1024,NISSAN,80,-1088400068,DATSUN 180B,completed
1025,NISSAN,80,-684862852,DATSUN 240,completed
1026,NISSAN,80,-1343952916,DUALIS,completed
1027,NISSAN,80,-2071151529,ELGRAND,completed
1028,NISSAN,80,-595852219,FIGARO,completed
1029,NISSAN,80,566724461,GT-R,completed
1030,NISSAN,80,-1561154473,INTERSTAR,completed
1031,NISSAN,80,-1605876818,JUKE,completed
1032,NISSAN,80,-1213802871,KUBISTAR,completed
1033,NISSAN,80,-1997925127,LARGO,completed
1034,NISSAN,80,1960023859,LAUREL,completed
1035,NISSAN,80,-1690731188,LEAF,completed
1036,NISSAN,80,1721366214,MAXIMA,completed
1037,NISSAN,80,736733384,MAXIMA / MAXIMA QX,completed
1038,NISSAN,80,1718217841,MICRA,completed
1039,NISSAN,80,-1806685511,MICRA C+C,completed
1040,NISSAN,80,656963783,MURANO,completed
1041,NISSAN,80,-1844378222,NAVARA,completed
1042,NISSAN,80,948214519,NAVARA NP300,completed
1043,NISSAN,80,981497366,NOTE,completed
1044,NISSAN,80,1000983384,NP300 PICKUP,completed
1045,NISSAN,80,-2070091974,NT400 CABSTAR,completed
1046,NISSAN,80,1237103246,NV200,completed
1047,NISSAN,80,-1179548138,NV200 / EVALIA,completed
1048,NISSAN,80,-1260103730,NV250,completed
1049,NISSAN,80,1891891015,NV300,completed
1050,NISSAN,80,1252783501,NV400,completed
1051,NISSAN,80,376366206,PATHFINDER,completed
1052,NISSAN,80,-900448617,PATROL,completed
1053,NISSAN,80,2047746708,PATROL GR,completed
1054,NISSAN,80,-747598010,PICK UP,completed
1055,NISSAN,80,1571612859,PIXO,completed
1056,NISSAN,80,652948922,PRAIRIE,completed
1057,NISSAN,80,522231650,PRAIRIE PRO,completed
1058,NISSAN,80,2017863161,PRIMASTAR,completed
1059,NISSAN,80,1580785832,PRIMERA,completed
1060,NISSAN,80,432821867,PULSAR,completed
1061,NISSAN,80,-1173997651,QASHQAI,completed
1062,NISSAN,80,-510867588,QASHQAI / QASHQAI +2,completed
